"","mip6_20_vs_0_logFC","mip6_20_vs_0_padj","mip6_120_vs_20_logFC","mip6_120_vs_20_padj","WT_20_vs_0_logFC","WT_20_vs_0_padj","WT_120_vs_20_logFC","WT_120_vs_20_padj","0_mip6d_vs_WT_logFC","0_mip6d_vs_WT_padj","20_mip6d_vs_WT_logFC","20_mip6d_vs_WT_padj","120_mip6d_vs_WT_logFC","120_mip6d_vs_WT_padj"
"YDR179W-A",-0.325937454149794,0.0060889780015177,0.403395353650199,0.00072557805694806,-0.155583109132249,0.19824004537627,0.0894412306663322,0.513892895142578,-0.107489295495809,0.837800971753425,-0.277843640513355,0.0403393401649633,0.0361104824705117,0.998144679239541
"YDR180W",-0.0245071850929653,0.815761131293544,0.220648264366413,0.0176384683772041,-0.0094727266261755,0.929922946142568,0.108553873829283,0.272425808929746,-0.132267636006646,0.690226845076699,-0.147302094473435,0.169825945681616,-0.035207703936305,0.998144679239541
"YDR181C",-0.035695511689053,0.802992083976822,0.0498866631507646,0.745178475380244,0.00270946722351093,0.986002652632221,0.0477397543974617,0.750618512622149,-0.155109384529838,0.726021322352817,-0.193514363442402,0.180678094959486,-0.191367454689099,0.727996216267285
"YDR182W",-0.259004718331446,0.000114585571764624,-0.17577241068056,0.0150841171439013,-0.27617070895194,2.61643256104312e-05,-0.19272748743592,0.00565828978242872,0.0444939188694557,0.903663198644933,0.0616599094899501,0.50189866549862,0.0786149862453102,0.941089372692119
"YDR182W-A",0.0536604728401415,0.884612874575995,0.150155773743402,0.691763031187667,1.15479088989117,0.000100187158599963,-0.223307273993003,0.484220224618867,0.486421601047335,0.692890802639272,-0.614708816003698,0.0714402580693645,-0.241245768267293,NA
"YDR183C-A",-0.127908470535448,0.853398377362904,0.394883168676693,0.573239258993668,-0.307636299837283,0.621063375957664,-0.802777388202681,0.192028433121499,-0.768778552490734,0.709402234829562,-0.589050723188898,0.425928693942709,0.608609833690476,NA
"YDR183W",0.0053420474443925,0.9724745643153,-0.0538635145117496,0.737819992601057,0.485640749533343,4.00505763645572e-05,-0.423852246795566,0.000397511619797703,0.0365556227387818,0.975463288375057,-0.443743079350169,0.00110223202380651,-0.0737543470663524,0.998144679239541
"YDR184C",0.0720323831714003,0.552404080008954,0.054717512316742,0.683987187848148,0.274073348875881,0.00894820112431406,-0.259264884449507,0.0166847160325942,-0.0479113066550106,0.946886785477775,-0.249952272359491,0.0401377450190345,0.064030124406758,0.998144679239541
"YDR185C",0.120513708523756,0.266540526635922,-0.0454747591424544,0.714226646349107,0.113780202474907,0.264847601621849,-0.0949988685624696,0.373797415650684,-0.0419333412631878,0.954001200469806,-0.0351998352143392,0.806702258082408,0.014324274205676,0.998144679239541
"YDR186C",0.630054538139429,0.000297061544405213,-0.349818921603017,0.0685543101222735,-0.0906309804944748,0.658177192882656,0.385627184946874,0.0390163340808416,-0.101782797140482,0.920685581852335,0.618902721493422,0.0016442880197306,-0.116543385056469,0.998144679239541
"YDR187C",-0.196493636556005,0.12189358991083,0.00695087532357665,0.967169005183841,0.165197085201897,0.183329211611357,-0.271620150826424,0.0266921197379858,0.0836666814541868,0.890940481636604,-0.278024040303714,0.0442587365478078,0.00054698584628595,0.998746252817338
"YDR188W",0.136912232104475,0.0913224635709475,-0.426311520411771,1.94104629159139e-08,0.139744259577075,0.0801451010292595,-0.424610536292027,1.50823867738285e-08,-0.0374433488303674,0.938684016813105,-0.0402753763029677,0.722609706847372,-0.041976360422712,0.998144679239541
"YDR189W",-0.327615113094478,1.91456047898796e-06,0.0806147691020229,0.33248548732785,-0.313055449535678,4.01626122988861e-06,0.0806622416890391,0.316630762677043,-0.00544838019519416,0.996374681090247,-0.0200080437539943,0.853566187201438,-0.0200555163410106,0.998144679239541
"YDR190C",-0.301684346685701,1.9944042944196e-06,-0.085017787617896,0.259478679591228,-0.202262611899938,0.00154795413256373,-0.22215985297078,0.000671149192457078,-0.112221380933564,0.636773981683316,-0.211643115719327,0.00387199752273494,-0.0745010503664425,0.941089372692119
"YDR191W",0.106890802470234,0.389559603776036,-0.0390261257336898,0.784745671938559,0.319527020062801,0.00302196059203731,-0.095256440328733,0.445235413549671,0.110217713207266,0.820964147961964,-0.102418504385301,0.481052084767345,-0.0461881897902576,0.998144679239541
"YDR192C",0.129541164655813,0.210938686090312,-0.20281010193896,0.0484923719660774,0.160543490358525,0.104509245308987,-0.116414356966243,0.275782440683433,0.117775249878441,0.750525109940367,0.0867729241757292,0.497901162709003,0.000377179203011979,0.999034350884492
"YDR193W",0.0891476985439862,0.671200166188481,0.10991644883772,0.610190366958217,0.260708532192153,0.140585986258112,-0.317211609568672,0.0704509008722594,-0.0419093027240536,0.977107542066279,-0.21347013637222,0.326531101668697,0.213657922034172,NA
"YDR194C",0.0614742382383702,0.538676842764185,-0.28339543156042,0.0017332106253221,0.1413716404636,0.121702427076784,-0.501415720406528,3.32691037179826e-09,-0.132085085813434,0.690226845076699,-0.211982488038663,0.0362969562227917,0.00603780080744446,0.998144679239541
"YDR194W-A",-0.0336532088579999,0.980988590593063,1.01859062189437,0.417479546824267,3.98314094263458,0.00383761525494004,0.0468978132242031,0.968945287149508,3.07794337338538,0.481518460087123,-0.938850778107197,0.51081880958544,0.0328420305629731,NA
"YDR195W",0.287072384741205,0.0365165343427048,-0.213499788308691,0.146917739954753,0.0913111437752708,0.542091329836322,0.0243362654435155,0.892379844398406,0.0205477190554895,0.986955724028918,0.216308960021423,0.179519647146049,-0.0215270937307827,0.998144679239541
"YDR196C",-0.22985903460265,0.0779996279842511,0.150450344392176,0.297469319665488,-0.0814697964596054,0.559671800979209,-0.0598802529289707,0.701461318318927,-0.0508115612024032,0.956991723640464,-0.199200799345447,0.189730986949808,0.0111297979756999,0.998144679239541
"YDR197W",0.135677074211309,0.0736935367844145,-0.0623524020348424,0.46637412275684,0.286609668744096,3.0046433766862e-05,-0.0680699836312127,0.39186613125395,0.121327618359054,0.656511202965368,-0.0296049761737334,0.77724165187199,-0.0238873945773631,0.998144679239541
"YDR198C",0.0685575361231679,0.476979185856178,0.106162216071004,0.274084098700552,0.0979021203267869,0.275448516847248,0.0524689769508166,0.608282026680735,-0.0527131010593613,0.911286307060331,-0.0820576852629802,0.463146831390663,-0.0283644461427933,0.998144679239541
"YDR199W",0.0623380198167443,0.796942406399413,0.381976402936054,0.0674798066591927,0.0339302360138649,0.881962233208999,-0.0694163440183677,0.769569744191166,-0.309992021829653,0.671704531241295,-0.281584238026773,0.239522418366319,0.169808508927648,NA
"YDR200C",-0.0318034071141215,0.753203363899106,0.288254059949504,0.000715719803047681,0.0823321911245569,0.366005085426996,0.165988301377839,0.0546600799597914,0.0635775822069613,0.878141582293744,-0.0505580160317172,0.678749709154354,0.0717077425399484,0.998144679239541
"YDR201W",-0.470662785265269,0.000940046466212674,0.366492506943488,0.0145729416991474,-0.213611092012395,0.135076182602832,-0.0167700827418072,0.927194792821959,-0.104922647977202,0.878141582293744,-0.361974341230076,0.0264488423669678,0.0212882484552188,0.998144679239541
"YDR202C",0.0377613648920288,0.797144572544974,0.0349936031491434,0.82807676716645,-0.121339616922868,0.359560972377092,0.042398414680392,0.787487349856594,-0.0927379232676134,0.878141582293744,0.066363058547283,0.70984609500441,0.0589582470160344,0.998144679239541
"YDR203W",-0.226376473400828,0.236988892629305,0.00775841560110174,0.975140486296985,-0.0195481914619129,0.928575154184133,-0.026023817523429,0.911534043986246,0.360173770867334,0.504209706464183,0.153345488928418,0.519659120471037,0.187127722052949,NA
"YDR204W",0.720703897489781,6.69392888988218e-16,-0.420339054274507,6.20688083355924e-06,0.80334982273137,8.32277282420983e-20,-0.357981618271783,0.000107872701291386,0.19010095116227,0.527697219887582,0.107455025920681,0.370223548957935,0.0450975899179564,0.998144679239541
"YDR205W",0.242923500213323,0.00157370703741554,-0.242541400883665,0.00215435402421252,0.128804418162351,0.106659939390241,-0.160082997348037,0.0472919629523,0.0979281042178163,0.738137033832086,0.212047186268788,0.0148926604059703,0.12958878273316,0.709865223704289
"YDR206W",-0.140546151653225,0.196680509221705,0.246625127766582,0.0216184308237247,-0.177707733228975,0.0891469965337864,0.325557609482139,0.00144443580264531,-0.0401281270284115,0.960700296120752,-0.00296654545266107,0.983865895303367,-0.0818990271682185,0.998144679239541
"YDR207C",0.241160480599636,0.206981026669473,0.124518227311208,0.569555304515416,-0.123009674971024,0.541568954629554,0.618104953736387,0.000510097473457398,0.0484760938511817,0.975463288375057,0.412646249421842,0.0456329373743207,-0.0809404770033373,0.998144679239541
"YDR208W",0.414203077859792,0.000177050606010006,-0.355987547020185,0.00208159889995516,0.00298471388059408,0.983789323342006,-0.00825364664200643,0.957357746884206,-0.0251205548020136,0.97953609211187,0.386097809177185,0.00201826655849091,0.0383639087990058,0.998144679239541
"YDR209C",-0.817333916775538,3.9073787271583e-10,0.582341590109662,2.14372447141595e-05,-0.696157080265764,6.42970932692597e-08,0.585803476652892,9.81459115192633e-06,-0.202784286434527,0.690226845076699,-0.323961122944301,0.0411864327721606,-0.327423009487531,0.240749258515946
"YDR211W",-0.271277174268951,0.00034017606083905,0.0525914683682377,0.581285877275158,-0.224120861702025,0.00304375307071087,-0.0866587964893128,0.322934258771102,-0.158700658016281,0.489922830213416,-0.205856970583207,0.0186645472876786,-0.0666067057256568,0.998144679239541
"YDR212W",0.0387830185957672,0.52843374131252,-0.468566757371982,8.99953977017847e-20,0.0754324762254497,0.184162898004328,-0.584226228923026,6.00482198821503e-31,-0.0951644831836685,0.630383414949533,-0.131813940813351,0.0341995324855164,-0.0161544692623072,0.998144679239541
"YDR213W",-0.162214898979852,0.126380819250542,0.288808041833801,0.00557239385710106,-0.0588873371438608,0.603032491672504,0.332498532800209,0.000823017116213164,-0.0954722402938445,0.828141307439774,-0.198799802129836,0.0956488805795333,-0.242490293096244,0.226405339964538
"YDR214W",1.75846938794541,3.73189704613135e-102,-0.681525121580259,7.94300189224517e-16,2.10429024840159,1.35467594705021e-146,-0.922530545615243,1.02315262801813e-28,0.0910274939871475,0.813297531039978,-0.254793366469035,0.0109899159894804,-0.0137879424340506,0.998144679239541
"YDR215C",-0.74228248443531,0.020410188948227,-0.358868793925149,0.35094074976575,0.427519826303388,0.158733005731758,-0.786726388339177,0.00809729760126914,0.0564690386217137,0.981747293892126,-1.11333327211698,0.00103290132470753,-0.685475677702956,NA
"YDR216W",0.935856147644505,9.73768670265683e-16,0.146144128891388,0.303173583048074,0.761599552741672,7.94651611968256e-11,0.465507762060171,0.000132204573692726,0.153838754914868,0.745508611735532,0.328095349817702,0.0187431930147032,0.00873171664891879,0.998144679239541
"YDR217C",-0.0237898957273108,0.782965165172865,0.181432675519915,0.0166404564643977,0.0564331407256994,0.480004948688161,0.0945364323445131,0.233248248559894,-0.0819201480862358,0.779014822593721,-0.162143184539246,0.0530861209398477,-0.0752469413638442,0.966427713683316
"YDR218C",1.83555392298272,1.46643545404983e-10,1.97221540617242,3.54025679482579e-21,2.17613738883131,3.20406646937503e-18,1.49768422581664,6.37407500382013e-15,-0.339507434820713,0.81115858103494,-0.680090900669299,0.00825361725864729,-0.205559720313516,NA
"YDR219C",-0.183140966863666,0.0966828225881083,0.0262607033421561,0.850720899429867,-0.262342167817408,0.0108618524519921,-0.0328976586690614,0.808543278775798,-0.0909940984755304,0.846787739061336,-0.0117928975217885,0.947462060570615,0.0473654644894291,0.998144679239541
"YDR220C",-0.804010076552171,0.0267718213816236,0.578805768558542,0.138394496505343,-0.35536165612925,0.309750038502195,-0.0306551479064316,0.94540637712039,0.0936379975449241,0.975463288375057,-0.355010422877996,0.453045764053815,0.254450493586977,NA
"YDR221W",0.11846717049982,0.337750529828156,-0.100595969377989,0.456665383421009,0.0649109568062332,0.61281372279466,0.00595861752152845,0.968524954850277,0.00364561394216437,0.997655237047832,0.0572018276357511,0.728233477306021,-0.0493527592637664,0.998144679239541
"YDR222W",0.244333932035015,0.0453740972214053,0.350684142134579,0.00374217102618076,0.243037794723608,0.0418863096006875,0.0610520710366462,0.679176899270483,0.0113016686277438,0.996333918045923,0.0125978059391503,0.950159403711291,0.302229877037083,0.187264020814078
"YDR223W",0.587533508642766,1.79859447770945e-09,0.315227325814462,0.00132355081320258,0.621986955122411,3.56881050505099e-11,0.336498536593243,0.000289032356702749,0.0232454304085806,0.97953609211187,-0.0112080160710642,0.945980810707831,-0.0324792268498445,0.998144679239541
"YDR224C",-0.733937040061647,3.70997261887814e-13,0.266012627146809,0.0184558164411588,-0.830440790665126,8.16115283645805e-17,0.00368976159071864,0.977973169691661,-0.198544477595493,0.571437116223939,-0.102040726992014,0.472995472292853,0.160282138564076,0.826043090550985
"YDR225W",-0.697217189083002,8.85710422932727e-08,0.341447467066538,0.017219227378558,-1.10270772006661,3.99456932103352e-18,0.444035871090835,0.00124853429344393,-0.141022817654351,0.806168548011238,0.264467713329255,0.103319718345702,0.161879309304959,0.934569582089499
"YDR226W",-0.578277181971192,1.43609120462146e-07,0.259763037338612,0.0335284819532727,-0.842945092636138,4.29907580170577e-15,0.406710177139071,0.000398328221540101,-0.106265963717839,0.837249576287037,0.158401946947107,0.267205049770469,0.0114548071466482,0.998144679239541
"YDR227W",0.23220369884196,0.0816195192463235,0.0597006211621429,0.715512372432306,-0.1011656690058,0.478948721118893,0.39559152483899,0.0021699801500278,-0.0844652727592844,0.902626278143831,0.248904095088476,0.102322760696234,-0.086986808588371,0.998144679239541
"YDR228C",-0.091397116760709,0.466164997890665,0.173163291509422,0.163576144301923,0.0403284053641479,0.759188423001093,0.0763026660158588,0.573265820117801,0.0374862292734709,0.97166162938309,-0.094239292851386,0.530218380589861,0.00262133264217763,0.998746252817338
"YDR229W",-0.117563776925941,0.31526886088005,-0.0196571591374743,0.892254632630956,0.121044430544576,0.285906167106397,-0.0349975929209852,0.79816390376283,0.133466049959751,0.738642525737833,-0.105142157510766,0.454457437094224,-0.089801723727255,0.998144679239541
"YDR230W",0.395747968411857,0.00996938846731173,0.279993146046682,0.0775835533354896,0.717743462892707,4.84844969285081e-07,0.14992553740221,0.354795846723896,0.120501032309267,0.873256156013631,-0.201494462171583,0.268240195611297,-0.0714268535271118,0.998144679239541
"YDR231C",0.3340989370534,0.00212010440693142,0.240144660479924,0.0289527948219108,0.752024648327088,4.77244756614413e-14,0.0967761924700916,0.398243509457319,0.190362929718363,0.644318608344626,-0.227562781555325,0.0598684160707693,-0.0841943135454925,0.998144679239541
"YDR232W",0.0795654927958312,0.385897608770126,-0.117214607184135,0.211274129287293,-0.0126905562247717,0.901679571455292,-0.0178934632693614,0.875100762435924,0.0573135148531229,0.89333938443659,0.149569563873726,0.133844998391787,0.0502484199589518,0.998144679239541
"YDR233C",-0.190664924782893,0.117037822080709,-0.261393556632836,0.0346839947389303,-0.600706247608073,5.7053552062733e-08,0.0547775520037734,0.711561832315045,0.0656999011091113,0.920685581852335,0.475741223934292,0.000166586503166942,0.159570115297683,0.877313218821792
"YDR234W",-0.788529928306737,3.80086216276708e-34,0.405148821853351,2.31449888142837e-09,-0.813489030737449,2.94315333453125e-37,0.449231114340803,1.14651840231924e-11,-0.0373247983696544,0.926009255959661,-0.0123656959389423,0.911329034974267,-0.0564479884263939,0.998144679239541
"YDR235W",-0.0712476120010712,0.601945138135971,-0.031283980334734,0.84316142497578,-0.178323544635237,0.147001667608813,-0.0716598571267387,0.624729699359468,-0.171646708093044,0.703772264606538,-0.0645707754588779,0.708591616040071,-0.0241948986668731,0.998144679239541
"YDR236C",0.410342973202139,1.95324749665421e-06,-0.307603659704748,0.000576998936312137,0.502412860523957,1.63543011553471e-09,-0.362409469202105,2.05901930726497e-05,0.0563126438209345,0.910840406951823,-0.0357572435008839,0.781663339733093,0.0190485659964731,0.998144679239541
"YDR237W",0.0986090216868274,0.248337761416313,-0.0441521083452723,0.653768949836434,0.0615746096953277,0.478826372542745,-0.160470342460663,0.0496272621258493,-0.0611973696885494,0.873184930599412,-0.0241629576970498,0.837941610023116,0.0921552764183414,0.934569582089499
